,index,year,month,week_day,regional_name,categories,problem_type_1,count
44431,44431,2022,9,6-Friday,MATRIZ,CriminalBehaviour,Illitcit Substance,13
44432,44432,2022,9,6-Friday,MATRIZ,CriminalBehaviour,Obscene/libelous acts,1
44433,44433,2022,9,6-Friday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,3
44434,44434,2022,9,6-Friday,MATRIZ,CriminalBehaviour,Robbery,4
44435,44435,2022,9,6-Friday,MATRIZ,CriminalBehaviour,Theft,3
44436,44436,2022,9,6-Friday,MATRIZ,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44437,44437,2022,9,6-Friday,PINHEIRINHO,CriminalBehaviour,Physical/Verbal Agression,5
44438,44438,2022,9,6-Friday,PINHEIRINHO,CriminalBehaviour,Sexual harassment,1
44439,44439,2022,9,6-Friday,PORTÃO,CriminalBehaviour,Break-in,1
44440,44440,2022,9,6-Friday,PORTÃO,CriminalBehaviour,Gunshot,1
44441,44441,2022,9,6-Friday,PORTÃO,CriminalBehaviour,Illitcit Substance,1
44442,44442,2022,9,6-Friday,PORTÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,2
44443,44443,2022,9,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,1
44444,44444,2022,9,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Physical/Verbal Agression,1
44445,44445,2022,9,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Robbery,3
44446,44446,2022,9,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Theft,4
44447,44447,2022,9,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44448,44448,2022,9,6-Friday,TATUQUARA,CriminalBehaviour,Illitcit Substance,1
44449,44449,2022,9,6-Friday,TATUQUARA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44450,44450,2022,9,7-Saturday,BAIRRO NOVO,CriminalBehaviour,Break-in,3
44451,44451,2022,9,7-Saturday,BAIRRO NOVO,CriminalBehaviour,Physical/Verbal Agression,2
44452,44452,2022,9,7-Saturday,BOA VISTA,CriminalBehaviour,Break-in,1
44453,44453,2022,9,7-Saturday,BOA VISTA,CriminalBehaviour,Physical/Verbal Agression,2
44454,44454,2022,9,7-Saturday,BOA VISTA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44455,44455,2022,9,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Break-in,5
44456,44456,2022,9,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Obscene/libelous acts,1
44457,44457,2022,9,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44458,44458,2022,9,7-Saturday,CAJURU,CriminalBehaviour,Break-in,2
44459,44459,2022,9,7-Saturday,CAJURU,CriminalBehaviour,Physical/Verbal Agression,1
44460,44460,2022,9,7-Saturday,CAJURU,CriminalBehaviour,Theft,1
44461,44461,2022,9,7-Saturday,CAJURU,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,2
44462,44462,2022,9,7-Saturday,CIC,CriminalBehaviour,Agression,1
44463,44463,2022,9,7-Saturday,CIC,CriminalBehaviour,Break-in,4
44464,44464,2022,9,7-Saturday,CIC,CriminalBehaviour,Illitcit Substance,2
44465,44465,2022,9,7-Saturday,CIC,CriminalBehaviour,Physical/Verbal Agression,2
44466,44466,2022,9,7-Saturday,CIC,CriminalBehaviour,Theft,1
44467,44467,2022,9,7-Saturday,CIC,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,3
44468,44468,2022,9,7-Saturday,MATRIZ,CriminalBehaviour,Agression,2
44469,44469,2022,9,7-Saturday,MATRIZ,CriminalBehaviour,Break-in,2
44470,44470,2022,9,7-Saturday,MATRIZ,CriminalBehaviour,Illitcit Substance,6
44471,44471,2022,9,7-Saturday,MATRIZ,CriminalBehaviour,Obscene/libelous acts,1
44472,44472,2022,9,7-Saturday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,3
44473,44473,2022,9,7-Saturday,MATRIZ,CriminalBehaviour,Robbery,2
44474,44474,2022,9,7-Saturday,MATRIZ,CriminalBehaviour,Theft,2
44475,44475,2022,9,7-Saturday,PINHEIRINHO,CriminalBehaviour,Break-in,3
44476,44476,2022,9,7-Saturday,PINHEIRINHO,CriminalBehaviour,Environmental crime,1
44477,44477,2022,9,7-Saturday,PINHEIRINHO,CriminalBehaviour,Physical/Verbal Agression,1
44478,44478,2022,9,7-Saturday,PINHEIRINHO,CriminalBehaviour,Robbery,3
44479,44479,2022,9,7-Saturday,PINHEIRINHO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,2
44480,44480,2022,9,7-Saturday,PORTÃO,CriminalBehaviour,Break-in,1
44481,44481,2022,9,7-Saturday,PORTÃO,CriminalBehaviour,Illitcit Substance,1
44482,44482,2022,9,7-Saturday,PORTÃO,CriminalBehaviour,Misuse of transport card,1
44483,44483,2022,9,7-Saturday,PORTÃO,CriminalBehaviour,Physical/Verbal Agression,2
44484,44484,2022,9,7-Saturday,PORTÃO,CriminalBehaviour,Robbery,2
44485,44485,2022,9,7-Saturday,PORTÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,3
44486,44486,2022,9,7-Saturday,SANTA FELICIDADE,CriminalBehaviour,Break-in,1
44487,44487,2022,9,7-Saturday,SANTA FELICIDADE,CriminalBehaviour,Physical/Verbal Agression,2
44488,44488,2022,9,7-Saturday,TATUQUARA,CriminalBehaviour,Break-in,1
44489,44489,2022,9,7-Saturday,TATUQUARA,CriminalBehaviour,Physical/Verbal Agression,1
44490,44490,2022,10,1-Sunday,BAIRRO NOVO,CriminalBehaviour,Break-in,4
44491,44491,2022,10,1-Sunday,BAIRRO NOVO,CriminalBehaviour,Illitcit Substance,1
44492,44492,2022,10,1-Sunday,BAIRRO NOVO,CriminalBehaviour,Physical/Verbal Agression,1
44493,44493,2022,10,1-Sunday,BAIRRO NOVO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44494,44494,2022,10,1-Sunday,BOA VISTA,CriminalBehaviour,Animal abuse,1
44495,44495,2022,10,1-Sunday,BOA VISTA,CriminalBehaviour,Illitcit Substance,3
44496,44496,2022,10,1-Sunday,BOA VISTA,CriminalBehaviour,Obscene/libelous acts,1
44497,44497,2022,10,1-Sunday,BOA VISTA,CriminalBehaviour,Physical/Verbal Agression,2
44498,44498,2022,10,1-Sunday,BOA VISTA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,2
44499,44499,2022,10,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Agression,1
44500,44500,2022,10,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Break-in,1
44501,44501,2022,10,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Corporal injury,1
44502,44502,2022,10,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Fishing in Prohibited Places,1
44503,44503,2022,10,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Gang-sacking/pillaging,1
44504,44504,2022,10,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,2
44505,44505,2022,10,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Theft,1
44506,44506,2022,10,1-Sunday,CAJURU,CriminalBehaviour,Corporal injury,1
44507,44507,2022,10,1-Sunday,CAJURU,CriminalBehaviour,Illegal possession,1
44508,44508,2022,10,1-Sunday,CAJURU,CriminalBehaviour,Illitcit Substance,2
44509,44509,2022,10,1-Sunday,CAJURU,CriminalBehaviour,Physical/Verbal Agression,3
44510,44510,2022,10,1-Sunday,CAJURU,CriminalBehaviour,Robbery,1
44511,44511,2022,10,1-Sunday,CAJURU,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44512,44512,2022,10,1-Sunday,CIC,CriminalBehaviour,Break-in,2
44513,44513,2022,10,1-Sunday,CIC,CriminalBehaviour,Gunshot,1
44514,44514,2022,10,1-Sunday,CIC,CriminalBehaviour,Theft,2
44515,44515,2022,10,1-Sunday,CIC,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44516,44516,2022,10,1-Sunday,MATRIZ,CriminalBehaviour,Agression,4
44517,44517,2022,10,1-Sunday,MATRIZ,CriminalBehaviour,Break-in,2
44518,44518,2022,10,1-Sunday,MATRIZ,CriminalBehaviour,Illegal possession,1
44519,44519,2022,10,1-Sunday,MATRIZ,CriminalBehaviour,Illitcit Substance,9
44520,44520,2022,10,1-Sunday,MATRIZ,CriminalBehaviour,Robbery,5
44521,44521,2022,10,1-Sunday,MATRIZ,CriminalBehaviour,Sexual harassment,2
44522,44522,2022,10,1-Sunday,MATRIZ,CriminalBehaviour,Stalking,1
44523,44523,2022,10,1-Sunday,MATRIZ,CriminalBehaviour,Theft,2
44524,44524,2022,10,1-Sunday,PINHEIRINHO,CriminalBehaviour,Agression,2
44525,44525,2022,10,1-Sunday,PINHEIRINHO,CriminalBehaviour,Break-in,2
44526,44526,2022,10,1-Sunday,PINHEIRINHO,CriminalBehaviour,Corporal injury,1
44527,44527,2022,10,1-Sunday,PINHEIRINHO,CriminalBehaviour,Gunshot,3
44528,44528,2022,10,1-Sunday,PINHEIRINHO,CriminalBehaviour,Illitcit Substance,1
44529,44529,2022,10,1-Sunday,PINHEIRINHO,CriminalBehaviour,Physical/Verbal Agression,2
44530,44530,2022,10,1-Sunday,PINHEIRINHO,CriminalBehaviour,Robbery,1
44531,44531,2022,10,1-Sunday,PINHEIRINHO,CriminalBehaviour,Theft,1
44532,44532,2022,10,1-Sunday,PORTÃO,CriminalBehaviour,Agression,1
44533,44533,2022,10,1-Sunday,PORTÃO,CriminalBehaviour,Break-in,3
44534,44534,2022,10,1-Sunday,PORTÃO,CriminalBehaviour,Gunshot,1
44535,44535,2022,10,1-Sunday,PORTÃO,CriminalBehaviour,Illitcit Substance,1
44536,44536,2022,10,1-Sunday,PORTÃO,CriminalBehaviour,Physical/Verbal Agression,2
44537,44537,2022,10,1-Sunday,PORTÃO,CriminalBehaviour,Robbery,2
44538,44538,2022,10,1-Sunday,PORTÃO,CriminalBehaviour,Theft,1
44539,44539,2022,10,1-Sunday,SANTA FELICIDADE,CriminalBehaviour,Break-in,1
44540,44540,2022,10,1-Sunday,SANTA FELICIDADE,CriminalBehaviour,Physical/Verbal Agression,2
44541,44541,2022,10,1-Sunday,SANTA FELICIDADE,CriminalBehaviour,Theft,2
44542,44542,2022,10,1-Sunday,TATUQUARA,CriminalBehaviour,Break-in,1
44543,44543,2022,10,1-Sunday,TATUQUARA,CriminalBehaviour,Gunshot,1
44544,44544,2022,10,1-Sunday,TATUQUARA,CriminalBehaviour,Physical/Verbal Agression,4
44545,44545,2022,10,1-Sunday,TATUQUARA,CriminalBehaviour,Robbery,2
44546,44546,2022,10,1-Sunday,TATUQUARA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,2
44547,44547,2022,10,2-Monday,BAIRRO NOVO,CriminalBehaviour,Break-in,3
44548,44548,2022,10,2-Monday,BAIRRO NOVO,CriminalBehaviour,Physical/Verbal Agression,2
44549,44549,2022,10,2-Monday,BAIRRO NOVO,CriminalBehaviour,Theft,2
44550,44550,2022,10,2-Monday,BAIRRO NOVO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44551,44551,2022,10,2-Monday,BOA VISTA,CriminalBehaviour,Break-in,1
44552,44552,2022,10,2-Monday,BOA VISTA,CriminalBehaviour,Corporal injury,1
44553,44553,2022,10,2-Monday,BOA VISTA,CriminalBehaviour,Illitcit Substance,2
44554,44554,2022,10,2-Monday,BOA VISTA,CriminalBehaviour,Physical/Verbal Agression,1
44555,44555,2022,10,2-Monday,BOA VISTA,CriminalBehaviour,Theft,1
44556,44556,2022,10,2-Monday,BOA VISTA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44557,44557,2022,10,2-Monday,BOQUEIRÃO,CriminalBehaviour,Break-in,1
44558,44558,2022,10,2-Monday,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,2
44559,44559,2022,10,2-Monday,BOQUEIRÃO,CriminalBehaviour,Rape,1
44560,44560,2022,10,2-Monday,BOQUEIRÃO,CriminalBehaviour,Robbery,3
44561,44561,2022,10,2-Monday,BOQUEIRÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44562,44562,2022,10,2-Monday,CAJURU,CriminalBehaviour,Abandonment/nonsupport of incompetent person,1
44563,44563,2022,10,2-Monday,CAJURU,CriminalBehaviour,Break-in,3
44564,44564,2022,10,2-Monday,CAJURU,CriminalBehaviour,Illitcit Substance,1
44565,44565,2022,10,2-Monday,CAJURU,CriminalBehaviour,Physical/Verbal Agression,1
44566,44566,2022,10,2-Monday,CAJURU,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,6
44567,44567,2022,10,2-Monday,CIC,CriminalBehaviour,Break-in,2
44568,44568,2022,10,2-Monday,CIC,CriminalBehaviour,Irregular Construction,1
44569,44569,2022,10,2-Monday,CIC,CriminalBehaviour,Physical/Verbal Agression,1
44570,44570,2022,10,2-Monday,CIC,CriminalBehaviour,Theft,1
44571,44571,2022,10,2-Monday,CIC,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44572,44572,2022,10,2-Monday,MATRIZ,CriminalBehaviour,Break-in,1
44573,44573,2022,10,2-Monday,MATRIZ,CriminalBehaviour,Illitcit Substance,14
44574,44574,2022,10,2-Monday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,1
44575,44575,2022,10,2-Monday,MATRIZ,CriminalBehaviour,Robbery,7
44576,44576,2022,10,2-Monday,MATRIZ,CriminalBehaviour,Theft,8
44577,44577,2022,10,2-Monday,MATRIZ,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44578,44578,2022,10,2-Monday,PINHEIRINHO,CriminalBehaviour,Animal abuse,1
44579,44579,2022,10,2-Monday,PINHEIRINHO,CriminalBehaviour,Illitcit Substance,2
44580,44580,2022,10,2-Monday,PINHEIRINHO,CriminalBehaviour,Misuse of transport card,1
44581,44581,2022,10,2-Monday,PINHEIRINHO,CriminalBehaviour,Physical/Verbal Agression,1
44582,44582,2022,10,2-Monday,PINHEIRINHO,CriminalBehaviour,Theft,1
44583,44583,2022,10,2-Monday,PORTÃO,CriminalBehaviour,Robbery,1
44584,44584,2022,10,2-Monday,PORTÃO,CriminalBehaviour,Theft,1
44585,44585,2022,10,2-Monday,PORTÃO,CriminalBehaviour,"Theft, loss, recovery, seizure of firearms",1
44586,44586,2022,10,2-Monday,SANTA FELICIDADE,CriminalBehaviour,Break-in,1
44587,44587,2022,10,2-Monday,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,2
44588,44588,2022,10,2-Monday,SANTA FELICIDADE,CriminalBehaviour,Theft,1
44589,44589,2022,10,2-Monday,TATUQUARA,CriminalBehaviour,Break-in,2
44590,44590,2022,10,2-Monday,TATUQUARA,CriminalBehaviour,Physical/Verbal Agression,1
44591,44591,2022,10,2-Monday,TATUQUARA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,2
44592,44592,2022,10,3-Tuesday,BAIRRO NOVO,CriminalBehaviour,Agression,1
44593,44593,2022,10,3-Tuesday,BAIRRO NOVO,CriminalBehaviour,Break-in,1
44594,44594,2022,10,3-Tuesday,BAIRRO NOVO,CriminalBehaviour,Misuse of transport card,1
44595,44595,2022,10,3-Tuesday,BOA VISTA,CriminalBehaviour,Illegal possession,1
44596,44596,2022,10,3-Tuesday,BOA VISTA,CriminalBehaviour,Illitcit Substance,1
44597,44597,2022,10,3-Tuesday,BOQUEIRÃO,CriminalBehaviour,Break-in,1
44598,44598,2022,10,3-Tuesday,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,1
44599,44599,2022,10,3-Tuesday,BOQUEIRÃO,CriminalBehaviour,Rape,1
44600,44600,2022,10,3-Tuesday,CAJURU,CriminalBehaviour,Illitcit Substance,2
44601,44601,2022,10,3-Tuesday,CAJURU,CriminalBehaviour,Physical/Verbal Agression,1
44602,44602,2022,10,3-Tuesday,CAJURU,CriminalBehaviour,Robbery,1
44603,44603,2022,10,3-Tuesday,CAJURU,CriminalBehaviour,Theft,1
44604,44604,2022,10,3-Tuesday,CAJURU,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44605,44605,2022,10,3-Tuesday,CIC,CriminalBehaviour,Agression,1
44606,44606,2022,10,3-Tuesday,CIC,CriminalBehaviour,Break-in,3
44607,44607,2022,10,3-Tuesday,CIC,CriminalBehaviour,Illitcit Substance,2
44608,44608,2022,10,3-Tuesday,CIC,CriminalBehaviour,Irregular Construction,1
44609,44609,2022,10,3-Tuesday,MATRIZ,CriminalBehaviour,Corporal injury,1
44610,44610,2022,10,3-Tuesday,MATRIZ,CriminalBehaviour,Illitcit Substance,4
44611,44611,2022,10,3-Tuesday,MATRIZ,CriminalBehaviour,Obscene/libelous acts,1
44612,44612,2022,10,3-Tuesday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,2
44613,44613,2022,10,3-Tuesday,MATRIZ,CriminalBehaviour,Robbery,3
44614,44614,2022,10,3-Tuesday,MATRIZ,CriminalBehaviour,Sexual harassment,1
44615,44615,2022,10,3-Tuesday,MATRIZ,CriminalBehaviour,Theft,1
44616,44616,2022,10,3-Tuesday,PINHEIRINHO,CriminalBehaviour,Physical/Verbal Agression,1
44617,44617,2022,10,3-Tuesday,PINHEIRINHO,CriminalBehaviour,Robbery,1
44618,44618,2022,10,3-Tuesday,PINHEIRINHO,CriminalBehaviour,Theft,1
44619,44619,2022,10,3-Tuesday,PINHEIRINHO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44620,44620,2022,10,3-Tuesday,PORTÃO,CriminalBehaviour,Gunshot,1
44621,44621,2022,10,3-Tuesday,PORTÃO,CriminalBehaviour,Illegal possession,1
44622,44622,2022,10,3-Tuesday,PORTÃO,CriminalBehaviour,Illitcit Substance,3
44623,44623,2022,10,3-Tuesday,PORTÃO,CriminalBehaviour,Robbery,3
44624,44624,2022,10,3-Tuesday,PORTÃO,CriminalBehaviour,Theft,1
44625,44625,2022,10,3-Tuesday,PORTÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,2
44626,44626,2022,10,3-Tuesday,SANTA FELICIDADE,CriminalBehaviour,Robbery,1
44627,44627,2022,10,3-Tuesday,SANTA FELICIDADE,CriminalBehaviour,Theft,1
44628,44628,2022,10,3-Tuesday,SANTA FELICIDADE,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44629,44629,2022,10,4-Wednesday,BAIRRO NOVO,CriminalBehaviour,Break-in,3
44630,44630,2022,10,4-Wednesday,BAIRRO NOVO,CriminalBehaviour,Physical/Verbal Agression,2
44631,44631,2022,10,4-Wednesday,BAIRRO NOVO,CriminalBehaviour,Robbery,1
44632,44632,2022,10,4-Wednesday,BOA VISTA,CriminalBehaviour,Break-in,2
44633,44633,2022,10,4-Wednesday,BOA VISTA,CriminalBehaviour,Illitcit Substance,1
44634,44634,2022,10,4-Wednesday,BOA VISTA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,2
44635,44635,2022,10,4-Wednesday,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,1
44636,44636,2022,10,4-Wednesday,BOQUEIRÃO,CriminalBehaviour,Sexual harassment,1
44637,44637,2022,10,4-Wednesday,BOQUEIRÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,3
44638,44638,2022,10,4-Wednesday,CAJURU,CriminalBehaviour,Illitcit Substance,1
44639,44639,2022,10,4-Wednesday,CAJURU,CriminalBehaviour,Physical/Verbal Agression,1
44640,44640,2022,10,4-Wednesday,CAJURU,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,3
44641,44641,2022,10,4-Wednesday,CIC,CriminalBehaviour,Agression,1
44642,44642,2022,10,4-Wednesday,CIC,CriminalBehaviour,Physical/Verbal Agression,1
44643,44643,2022,10,4-Wednesday,CIC,CriminalBehaviour,Theft,3
44644,44644,2022,10,4-Wednesday,CIC,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44645,44645,2022,10,4-Wednesday,MATRIZ,CriminalBehaviour,Agression,2
44646,44646,2022,10,4-Wednesday,MATRIZ,CriminalBehaviour,Illitcit Substance,11
44647,44647,2022,10,4-Wednesday,MATRIZ,CriminalBehaviour,Obscene/libelous acts,1
44648,44648,2022,10,4-Wednesday,MATRIZ,CriminalBehaviour,Robbery,6
44649,44649,2022,10,4-Wednesday,MATRIZ,CriminalBehaviour,Theft,2
44650,44650,2022,10,4-Wednesday,PINHEIRINHO,CriminalBehaviour,Break-in,2
44651,44651,2022,10,4-Wednesday,PINHEIRINHO,CriminalBehaviour,Physical/Verbal Agression,1
44652,44652,2022,10,4-Wednesday,PINHEIRINHO,CriminalBehaviour,Theft,1
44653,44653,2022,10,4-Wednesday,PORTÃO,CriminalBehaviour,Animal abuse,1
44654,44654,2022,10,4-Wednesday,PORTÃO,CriminalBehaviour,Illegal possession,1
44655,44655,2022,10,4-Wednesday,PORTÃO,CriminalBehaviour,Illitcit Substance,2
44656,44656,2022,10,4-Wednesday,PORTÃO,CriminalBehaviour,Robbery,2
44657,44657,2022,10,4-Wednesday,PORTÃO,CriminalBehaviour,Theft,1
44658,44658,2022,10,4-Wednesday,PORTÃO,CriminalBehaviour,"Theft, loss, recovery, seizure of firearms",1
44659,44659,2022,10,4-Wednesday,PORTÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44660,44660,2022,10,4-Wednesday,SANTA FELICIDADE,CriminalBehaviour,Agression,1
44661,44661,2022,10,4-Wednesday,SANTA FELICIDADE,CriminalBehaviour,Break-in,1
44662,44662,2022,10,4-Wednesday,SANTA FELICIDADE,CriminalBehaviour,Physical/Verbal Agression,1
44663,44663,2022,10,4-Wednesday,SANTA FELICIDADE,CriminalBehaviour,Theft,3
44664,44664,2022,10,4-Wednesday,TATUQUARA,CriminalBehaviour,Break-in,1
44665,44665,2022,10,4-Wednesday,TATUQUARA,CriminalBehaviour,Illitcit Substance,1
44666,44666,2022,10,4-Wednesday,TATUQUARA,CriminalBehaviour,Physical/Verbal Agression,1
44667,44667,2022,10,4-Wednesday,TATUQUARA,CriminalBehaviour,Robbery,1
44668,44668,2022,10,4-Wednesday,TATUQUARA,CriminalBehaviour,Theft,1
44669,44669,2022,10,4-Wednesday,TATUQUARA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44670,44670,2022,10,5-Thursday,BAIRRO NOVO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44671,44671,2022,10,5-Thursday,BOA VISTA,CriminalBehaviour,Break-in,2
44672,44672,2022,10,5-Thursday,BOA VISTA,CriminalBehaviour,Illitcit Substance,1
44673,44673,2022,10,5-Thursday,BOA VISTA,CriminalBehaviour,Physical/Verbal Agression,1
44674,44674,2022,10,5-Thursday,BOA VISTA,CriminalBehaviour,Theft,1
44675,44675,2022,10,5-Thursday,BOA VISTA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44676,44676,2022,10,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Break-in,3
44677,44677,2022,10,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Theft,1
44678,44678,2022,10,5-Thursday,CAJURU,CriminalBehaviour,Break-in,3
44679,44679,2022,10,5-Thursday,CAJURU,CriminalBehaviour,Illitcit Substance,1
44680,44680,2022,10,5-Thursday,CAJURU,CriminalBehaviour,Physical/Verbal Agression,2
44681,44681,2022,10,5-Thursday,CAJURU,CriminalBehaviour,Theft,1
44682,44682,2022,10,5-Thursday,CAJURU,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,4
44683,44683,2022,10,5-Thursday,CIC,CriminalBehaviour,Break-in,1
44684,44684,2022,10,5-Thursday,CIC,CriminalBehaviour,Environmental crime,1
44685,44685,2022,10,5-Thursday,CIC,CriminalBehaviour,Illitcit Substance,2
44686,44686,2022,10,5-Thursday,CIC,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,2
44687,44687,2022,10,5-Thursday,MATRIZ,CriminalBehaviour,Agression,2
44688,44688,2022,10,5-Thursday,MATRIZ,CriminalBehaviour,Break-in,1
44689,44689,2022,10,5-Thursday,MATRIZ,CriminalBehaviour,Illitcit Substance,8
44690,44690,2022,10,5-Thursday,MATRIZ,CriminalBehaviour,Obscene/libelous acts,1
44691,44691,2022,10,5-Thursday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,2
44692,44692,2022,10,5-Thursday,MATRIZ,CriminalBehaviour,Robbery,2
44693,44693,2022,10,5-Thursday,MATRIZ,CriminalBehaviour,Theft,6
44694,44694,2022,10,5-Thursday,PINHEIRINHO,CriminalBehaviour,Agression,1
44695,44695,2022,10,5-Thursday,PINHEIRINHO,CriminalBehaviour,Illitcit Substance,1
