,index,year,month,week_day,weekDay_rads,categories,problem_type_1,count
11960,11960,2021,3,5-Thursday,6.058785831923172,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,7
11961,11961,2021,3,6-Friday,0.6731984257692414,CriminalBehaviour,Agression,3
11962,11962,2021,3,6-Friday,0.6731984257692414,CriminalBehaviour,Animal abuse,1
11963,11963,2021,3,6-Friday,0.6731984257692414,CriminalBehaviour,Break-in,13
11964,11964,2021,3,6-Friday,0.6731984257692414,CriminalBehaviour,Fishing in Prohibited Places,1
11965,11965,2021,3,6-Friday,0.6731984257692414,CriminalBehaviour,Homophobia,1
11966,11966,2021,3,6-Friday,0.6731984257692414,CriminalBehaviour,Illitcit Substance,22
11967,11967,2021,3,6-Friday,0.6731984257692414,CriminalBehaviour,Irregular Construction,1
11968,11968,2021,3,6-Friday,0.6731984257692414,CriminalBehaviour,Misuse of transport card,1
11969,11969,2021,3,6-Friday,0.6731984257692414,CriminalBehaviour,Non-compliance with law 15799/2021 COVID-19,16
11970,11970,2021,3,6-Friday,0.6731984257692414,CriminalBehaviour,Physical/Verbal Agression,7
11971,11971,2021,3,6-Friday,0.6731984257692414,CriminalBehaviour,Robbery,14
11972,11972,2021,3,6-Friday,0.6731984257692414,CriminalBehaviour,Sexual harassment,2
11973,11973,2021,3,6-Friday,0.6731984257692414,CriminalBehaviour,Theft,10
11974,11974,2021,3,6-Friday,0.6731984257692414,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,15
11975,11975,2021,3,7-Saturday,1.5707963267948966,CriminalBehaviour,Agression,2
11976,11976,2021,3,7-Saturday,1.5707963267948966,CriminalBehaviour,Break-in,13
11977,11977,2021,3,7-Saturday,1.5707963267948966,CriminalBehaviour,Corporal injury,2
11978,11978,2021,3,7-Saturday,1.5707963267948966,CriminalBehaviour,Environmental crime,1
11979,11979,2021,3,7-Saturday,1.5707963267948966,CriminalBehaviour,Gunshot,2
11980,11980,2021,3,7-Saturday,1.5707963267948966,CriminalBehaviour,Illitcit Substance,11
11981,11981,2021,3,7-Saturday,1.5707963267948966,CriminalBehaviour,Non-compliance with law 15799/2021 COVID-19,18
11982,11982,2021,3,7-Saturday,1.5707963267948966,CriminalBehaviour,Physical/Verbal Agression,7
11983,11983,2021,3,7-Saturday,1.5707963267948966,CriminalBehaviour,Rape,1
11984,11984,2021,3,7-Saturday,1.5707963267948966,CriminalBehaviour,Robbery,9
11985,11985,2021,3,7-Saturday,1.5707963267948966,CriminalBehaviour,Sexual harassment,1
11986,11986,2021,3,7-Saturday,1.5707963267948966,CriminalBehaviour,Theft,11
11987,11987,2021,3,7-Saturday,1.5707963267948966,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,9
11988,11988,2021,4,1-Sunday,2.4683942278205517,CriminalBehaviour,Agression,1
11989,11989,2021,4,1-Sunday,2.4683942278205517,CriminalBehaviour,Animal abuse,1
11990,11990,2021,4,1-Sunday,2.4683942278205517,CriminalBehaviour,Break-in,18
11991,11991,2021,4,1-Sunday,2.4683942278205517,CriminalBehaviour,Corporal injury,2
11992,11992,2021,4,1-Sunday,2.4683942278205517,CriminalBehaviour,Environmental crime,1
11993,11993,2021,4,1-Sunday,2.4683942278205517,CriminalBehaviour,Gunshot,1
11994,11994,2021,4,1-Sunday,2.4683942278205517,CriminalBehaviour,Illitcit Substance,16
11995,11995,2021,4,1-Sunday,2.4683942278205517,CriminalBehaviour,Non-compliance with law 15799/2021 COVID-19,15
11996,11996,2021,4,1-Sunday,2.4683942278205517,CriminalBehaviour,Obscene/libelous acts,1
11997,11997,2021,4,1-Sunday,2.4683942278205517,CriminalBehaviour,Physical/Verbal Agression,8
11998,11998,2021,4,1-Sunday,2.4683942278205517,CriminalBehaviour,Robbery,7
11999,11999,2021,4,1-Sunday,2.4683942278205517,CriminalBehaviour,Sexual harassment,1
12000,12000,2021,4,1-Sunday,2.4683942278205517,CriminalBehaviour,Theft,16
12001,12001,2021,4,1-Sunday,2.4683942278205517,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,8
12002,12002,2021,4,2-Monday,3.365992128846207,CriminalBehaviour,Agression,3
12003,12003,2021,4,2-Monday,3.365992128846207,CriminalBehaviour,Animal abuse,1
12004,12004,2021,4,2-Monday,3.365992128846207,CriminalBehaviour,Break-in,12
12005,12005,2021,4,2-Monday,3.365992128846207,CriminalBehaviour,Environmental crime,2
12006,12006,2021,4,2-Monday,3.365992128846207,CriminalBehaviour,Fishing in Prohibited Places,1
12007,12007,2021,4,2-Monday,3.365992128846207,CriminalBehaviour,Illitcit Substance,14
12008,12008,2021,4,2-Monday,3.365992128846207,CriminalBehaviour,Irregular Construction,1
12009,12009,2021,4,2-Monday,3.365992128846207,CriminalBehaviour,Misuse of transport card,1
12010,12010,2021,4,2-Monday,3.365992128846207,CriminalBehaviour,Non-compliance with law 15799/2021 COVID-19,2
12011,12011,2021,4,2-Monday,3.365992128846207,CriminalBehaviour,Obscene/libelous acts,2
12012,12012,2021,4,2-Monday,3.365992128846207,CriminalBehaviour,Physical/Verbal Agression,10
12013,12013,2021,4,2-Monday,3.365992128846207,CriminalBehaviour,Robbery,7
12014,12014,2021,4,2-Monday,3.365992128846207,CriminalBehaviour,Theft,15
12015,12015,2021,4,2-Monday,3.365992128846207,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,10
12016,12016,2021,4,3-Tuesday,4.263590029871862,CriminalBehaviour,Agression,2
12017,12017,2021,4,3-Tuesday,4.263590029871862,CriminalBehaviour,Break-in,13
12018,12018,2021,4,3-Tuesday,4.263590029871862,CriminalBehaviour,Environmental crime,1
12019,12019,2021,4,3-Tuesday,4.263590029871862,CriminalBehaviour,Fishing in Prohibited Places,3
12020,12020,2021,4,3-Tuesday,4.263590029871862,CriminalBehaviour,Gunshot,1
12021,12021,2021,4,3-Tuesday,4.263590029871862,CriminalBehaviour,Illitcit Substance,17
12022,12022,2021,4,3-Tuesday,4.263590029871862,CriminalBehaviour,Misuse of transport card,1
12023,12023,2021,4,3-Tuesday,4.263590029871862,CriminalBehaviour,Non-compliance with law 15799/2021 COVID-19,2
12024,12024,2021,4,3-Tuesday,4.263590029871862,CriminalBehaviour,Obscene/libelous acts,2
12025,12025,2021,4,3-Tuesday,4.263590029871862,CriminalBehaviour,Physical/Verbal Agression,18
12026,12026,2021,4,3-Tuesday,4.263590029871862,CriminalBehaviour,Robbery,9
12027,12027,2021,4,3-Tuesday,4.263590029871862,CriminalBehaviour,Sexual harassment,3
12028,12028,2021,4,3-Tuesday,4.263590029871862,CriminalBehaviour,Theft,17
12029,12029,2021,4,3-Tuesday,4.263590029871862,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,9
12030,12030,2021,4,4-Wednesday,5.161187930897517,CriminalBehaviour,Agression,5
12031,12031,2021,4,4-Wednesday,5.161187930897517,CriminalBehaviour,Break-in,16
12032,12032,2021,4,4-Wednesday,5.161187930897517,CriminalBehaviour,Fishing in Prohibited Places,2
12033,12033,2021,4,4-Wednesday,5.161187930897517,CriminalBehaviour,Gunshot,2
12034,12034,2021,4,4-Wednesday,5.161187930897517,CriminalBehaviour,Illitcit Substance,19
12035,12035,2021,4,4-Wednesday,5.161187930897517,CriminalBehaviour,Non-compliance with law 15799/2021 COVID-19,3
12036,12036,2021,4,4-Wednesday,5.161187930897517,CriminalBehaviour,Physical/Verbal Agression,11
12037,12037,2021,4,4-Wednesday,5.161187930897517,CriminalBehaviour,Robbery,11
12038,12038,2021,4,4-Wednesday,5.161187930897517,CriminalBehaviour,Sexual harassment,2
12039,12039,2021,4,4-Wednesday,5.161187930897517,CriminalBehaviour,Theft,17
12040,12040,2021,4,4-Wednesday,5.161187930897517,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,7
12041,12041,2021,4,5-Thursday,6.058785831923172,CriminalBehaviour,Agression,5
12042,12042,2021,4,5-Thursday,6.058785831923172,CriminalBehaviour,Break-in,20
12043,12043,2021,4,5-Thursday,6.058785831923172,CriminalBehaviour,Corporal injury,1
12044,12044,2021,4,5-Thursday,6.058785831923172,CriminalBehaviour,Environmental crime,2
12045,12045,2021,4,5-Thursday,6.058785831923172,CriminalBehaviour,Fishing in Prohibited Places,1
12046,12046,2021,4,5-Thursday,6.058785831923172,CriminalBehaviour,Illitcit Substance,25
12047,12047,2021,4,5-Thursday,6.058785831923172,CriminalBehaviour,Misuse of transport card,2
12048,12048,2021,4,5-Thursday,6.058785831923172,CriminalBehaviour,Non-compliance with law 15799/2021 COVID-19,1
12049,12049,2021,4,5-Thursday,6.058785831923172,CriminalBehaviour,Obscene/libelous acts,2
12050,12050,2021,4,5-Thursday,6.058785831923172,CriminalBehaviour,Physical/Verbal Agression,5
12051,12051,2021,4,5-Thursday,6.058785831923172,CriminalBehaviour,Robbery,7
12052,12052,2021,4,5-Thursday,6.058785831923172,CriminalBehaviour,Theft,15
12053,12053,2021,4,5-Thursday,6.058785831923172,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,10
12054,12054,2021,4,6-Friday,0.6731984257692414,CriminalBehaviour,Abuse of incapacitated persons,1
12055,12055,2021,4,6-Friday,0.6731984257692414,CriminalBehaviour,Agression,1
12056,12056,2021,4,6-Friday,0.6731984257692414,CriminalBehaviour,Animal abuse,1
12057,12057,2021,4,6-Friday,0.6731984257692414,CriminalBehaviour,Break-in,12
12058,12058,2021,4,6-Friday,0.6731984257692414,CriminalBehaviour,Corporal injury,1
12059,12059,2021,4,6-Friday,0.6731984257692414,CriminalBehaviour,Environmental crime,1
12060,12060,2021,4,6-Friday,0.6731984257692414,CriminalBehaviour,Fishing in Prohibited Places,1
12061,12061,2021,4,6-Friday,0.6731984257692414,CriminalBehaviour,Fraud (monetary),1
12062,12062,2021,4,6-Friday,0.6731984257692414,CriminalBehaviour,Gunshot,4
12063,12063,2021,4,6-Friday,0.6731984257692414,CriminalBehaviour,Illitcit Substance,26
12064,12064,2021,4,6-Friday,0.6731984257692414,CriminalBehaviour,Maltreatment,1
12065,12065,2021,4,6-Friday,0.6731984257692414,CriminalBehaviour,Misuse of transport card,2
12066,12066,2021,4,6-Friday,0.6731984257692414,CriminalBehaviour,Non-compliance with law 15799/2021 COVID-19,5
12067,12067,2021,4,6-Friday,0.6731984257692414,CriminalBehaviour,Obscene/libelous acts,2
12068,12068,2021,4,6-Friday,0.6731984257692414,CriminalBehaviour,Physical/Verbal Agression,10
12069,12069,2021,4,6-Friday,0.6731984257692414,CriminalBehaviour,Robbery,14
12070,12070,2021,4,6-Friday,0.6731984257692414,CriminalBehaviour,Theft,26
12071,12071,2021,4,6-Friday,0.6731984257692414,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,8
12072,12072,2021,4,7-Saturday,1.5707963267948966,CriminalBehaviour,Agression,7
12073,12073,2021,4,7-Saturday,1.5707963267948966,CriminalBehaviour,Break-in,15
12074,12074,2021,4,7-Saturday,1.5707963267948966,CriminalBehaviour,Fishing in Prohibited Places,2
12075,12075,2021,4,7-Saturday,1.5707963267948966,CriminalBehaviour,Illitcit Substance,18
12076,12076,2021,4,7-Saturday,1.5707963267948966,CriminalBehaviour,Non-compliance with law 15799/2021 COVID-19,8
12077,12077,2021,4,7-Saturday,1.5707963267948966,CriminalBehaviour,Physical/Verbal Agression,13
12078,12078,2021,4,7-Saturday,1.5707963267948966,CriminalBehaviour,Robbery,13
12079,12079,2021,4,7-Saturday,1.5707963267948966,CriminalBehaviour,Stalking,1
12080,12080,2021,4,7-Saturday,1.5707963267948966,CriminalBehaviour,Theft,8
12081,12081,2021,4,7-Saturday,1.5707963267948966,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,8
12082,12082,2021,4,7-Saturday,1.5707963267948966,CriminalBehaviour,Violation of graves,1
12083,12083,2021,5,1-Sunday,2.4683942278205517,CriminalBehaviour,Agression,5
12084,12084,2021,5,1-Sunday,2.4683942278205517,CriminalBehaviour,Animal abuse,1
12085,12085,2021,5,1-Sunday,2.4683942278205517,CriminalBehaviour,Break-in,11
12086,12086,2021,5,1-Sunday,2.4683942278205517,CriminalBehaviour,Environmental crime,1
12087,12087,2021,5,1-Sunday,2.4683942278205517,CriminalBehaviour,Gunshot,5
12088,12088,2021,5,1-Sunday,2.4683942278205517,CriminalBehaviour,Illitcit Substance,12
12089,12089,2021,5,1-Sunday,2.4683942278205517,CriminalBehaviour,Non-compliance with law 15799/2021 COVID-19,5
12090,12090,2021,5,1-Sunday,2.4683942278205517,CriminalBehaviour,Physical/Verbal Agression,13
12091,12091,2021,5,1-Sunday,2.4683942278205517,CriminalBehaviour,Robbery,9
12092,12092,2021,5,1-Sunday,2.4683942278205517,CriminalBehaviour,Theft,11
12093,12093,2021,5,1-Sunday,2.4683942278205517,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,8
12094,12094,2021,5,2-Monday,3.365992128846207,CriminalBehaviour,Agression,4
12095,12095,2021,5,2-Monday,3.365992128846207,CriminalBehaviour,Break-in,6
12096,12096,2021,5,2-Monday,3.365992128846207,CriminalBehaviour,Fraud (monetary),1
12097,12097,2021,5,2-Monday,3.365992128846207,CriminalBehaviour,Gunshot,3
12098,12098,2021,5,2-Monday,3.365992128846207,CriminalBehaviour,Illegal possession,2
12099,12099,2021,5,2-Monday,3.365992128846207,CriminalBehaviour,Illitcit Substance,21
12100,12100,2021,5,2-Monday,3.365992128846207,CriminalBehaviour,Non-compliance with law 15799/2021 COVID-19,1
12101,12101,2021,5,2-Monday,3.365992128846207,CriminalBehaviour,Obscene/libelous acts,2
12102,12102,2021,5,2-Monday,3.365992128846207,CriminalBehaviour,Physical/Verbal Agression,10
12103,12103,2021,5,2-Monday,3.365992128846207,CriminalBehaviour,Robbery,5
12104,12104,2021,5,2-Monday,3.365992128846207,CriminalBehaviour,Sexual harassment,2
12105,12105,2021,5,2-Monday,3.365992128846207,CriminalBehaviour,Theft,8
12106,12106,2021,5,2-Monday,3.365992128846207,CriminalBehaviour,"Theft, loss, recovery, seizure of firearms",1
12107,12107,2021,5,2-Monday,3.365992128846207,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,10
12108,12108,2021,5,3-Tuesday,4.263590029871862,CriminalBehaviour,Abandonment/nonsupport of incompetent person,1
12109,12109,2021,5,3-Tuesday,4.263590029871862,CriminalBehaviour,Agression,2
12110,12110,2021,5,3-Tuesday,4.263590029871862,CriminalBehaviour,Break-in,10
12111,12111,2021,5,3-Tuesday,4.263590029871862,CriminalBehaviour,Corporal injury,1
12112,12112,2021,5,3-Tuesday,4.263590029871862,CriminalBehaviour,Illitcit Substance,22
12113,12113,2021,5,3-Tuesday,4.263590029871862,CriminalBehaviour,Obscene/libelous acts,2
12114,12114,2021,5,3-Tuesday,4.263590029871862,CriminalBehaviour,Physical/Verbal Agression,5
12115,12115,2021,5,3-Tuesday,4.263590029871862,CriminalBehaviour,Robbery,6
12116,12116,2021,5,3-Tuesday,4.263590029871862,CriminalBehaviour,Theft,13
12117,12117,2021,5,3-Tuesday,4.263590029871862,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,2
12118,12118,2021,5,4-Wednesday,5.161187930897517,CriminalBehaviour,Agression,3
12119,12119,2021,5,4-Wednesday,5.161187930897517,CriminalBehaviour,Break-in,6
12120,12120,2021,5,4-Wednesday,5.161187930897517,CriminalBehaviour,Illitcit Substance,15
12121,12121,2021,5,4-Wednesday,5.161187930897517,CriminalBehaviour,Non-compliance with law 15799/2021 COVID-19,3
12122,12122,2021,5,4-Wednesday,5.161187930897517,CriminalBehaviour,Obscene/libelous acts,1
12123,12123,2021,5,4-Wednesday,5.161187930897517,CriminalBehaviour,Physical/Verbal Agression,2
12124,12124,2021,5,4-Wednesday,5.161187930897517,CriminalBehaviour,Robbery,15
12125,12125,2021,5,4-Wednesday,5.161187930897517,CriminalBehaviour,Theft,12
12126,12126,2021,5,4-Wednesday,5.161187930897517,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,9
12127,12127,2021,5,5-Thursday,6.058785831923172,CriminalBehaviour,Agression,3
12128,12128,2021,5,5-Thursday,6.058785831923172,CriminalBehaviour,Break-in,9
12129,12129,2021,5,5-Thursday,6.058785831923172,CriminalBehaviour,Discrimination,1
12130,12130,2021,5,5-Thursday,6.058785831923172,CriminalBehaviour,Environmental crime,1
12131,12131,2021,5,5-Thursday,6.058785831923172,CriminalBehaviour,False money,1
12132,12132,2021,5,5-Thursday,6.058785831923172,CriminalBehaviour,Illitcit Substance,8
12133,12133,2021,5,5-Thursday,6.058785831923172,CriminalBehaviour,Misuse of transport card,1
12134,12134,2021,5,5-Thursday,6.058785831923172,CriminalBehaviour,Non-compliance with law 15799/2021 COVID-19,1
12135,12135,2021,5,5-Thursday,6.058785831923172,CriminalBehaviour,Physical/Verbal Agression,9
12136,12136,2021,5,5-Thursday,6.058785831923172,CriminalBehaviour,Robbery,4
12137,12137,2021,5,5-Thursday,6.058785831923172,CriminalBehaviour,Theft,9
12138,12138,2021,5,5-Thursday,6.058785831923172,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,10
12139,12139,2021,5,6-Friday,0.6731984257692414,CriminalBehaviour,Abandonment/nonsupport of incompetent person,1
12140,12140,2021,5,6-Friday,0.6731984257692414,CriminalBehaviour,Agression,1
12141,12141,2021,5,6-Friday,0.6731984257692414,CriminalBehaviour,Break-in,10
12142,12142,2021,5,6-Friday,0.6731984257692414,CriminalBehaviour,Corporal injury,1
12143,12143,2021,5,6-Friday,0.6731984257692414,CriminalBehaviour,Gunshot,1
12144,12144,2021,5,6-Friday,0.6731984257692414,CriminalBehaviour,Illitcit Substance,26
12145,12145,2021,5,6-Friday,0.6731984257692414,CriminalBehaviour,Non-compliance with law 15799/2021 COVID-19,1
12146,12146,2021,5,6-Friday,0.6731984257692414,CriminalBehaviour,Obscene/libelous acts,2
12147,12147,2021,5,6-Friday,0.6731984257692414,CriminalBehaviour,Physical/Verbal Agression,5
12148,12148,2021,5,6-Friday,0.6731984257692414,CriminalBehaviour,Robbery,7
12149,12149,2021,5,6-Friday,0.6731984257692414,CriminalBehaviour,Theft,11
12150,12150,2021,5,6-Friday,0.6731984257692414,CriminalBehaviour,"Theft, loss, recovery, seizure of firearms",1
12151,12151,2021,5,6-Friday,0.6731984257692414,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,10
12152,12152,2021,5,7-Saturday,1.5707963267948966,CriminalBehaviour,Agression,6
12153,12153,2021,5,7-Saturday,1.5707963267948966,CriminalBehaviour,Break-in,23
12154,12154,2021,5,7-Saturday,1.5707963267948966,CriminalBehaviour,Fishing in Prohibited Places,2
12155,12155,2021,5,7-Saturday,1.5707963267948966,CriminalBehaviour,Gunshot,3
12156,12156,2021,5,7-Saturday,1.5707963267948966,CriminalBehaviour,Illegal possession,2
12157,12157,2021,5,7-Saturday,1.5707963267948966,CriminalBehaviour,Illitcit Substance,19
12158,12158,2021,5,7-Saturday,1.5707963267948966,CriminalBehaviour,Non-compliance with law 15799/2021 COVID-19,4
12159,12159,2021,5,7-Saturday,1.5707963267948966,CriminalBehaviour,Physical/Verbal Agression,10
12160,12160,2021,5,7-Saturday,1.5707963267948966,CriminalBehaviour,Robbery,5
12161,12161,2021,5,7-Saturday,1.5707963267948966,CriminalBehaviour,Sexual harassment,1
12162,12162,2021,5,7-Saturday,1.5707963267948966,CriminalBehaviour,Theft,13
12163,12163,2021,5,7-Saturday,1.5707963267948966,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,6
12164,12164,2021,6,1-Sunday,2.4683942278205517,CriminalBehaviour,Agression,5
12165,12165,2021,6,1-Sunday,2.4683942278205517,CriminalBehaviour,Break-in,22
12166,12166,2021,6,1-Sunday,2.4683942278205517,CriminalBehaviour,Fraud (monetary),2
12167,12167,2021,6,1-Sunday,2.4683942278205517,CriminalBehaviour,Gambling,1
12168,12168,2021,6,1-Sunday,2.4683942278205517,CriminalBehaviour,Gunshot,4
12169,12169,2021,6,1-Sunday,2.4683942278205517,CriminalBehaviour,Illitcit Substance,10
12170,12170,2021,6,1-Sunday,2.4683942278205517,CriminalBehaviour,Irregular Construction,3
12171,12171,2021,6,1-Sunday,2.4683942278205517,CriminalBehaviour,Non-compliance with law 15799/2021 COVID-19,8
